,text,label
33987,유럽짱깨 프랑스 ㅋㅋ,0
33988,프랑스의 라도가 방데? 라고 하기엔 너무 다른가? - dc App,0
33989,그저 유럽짱깨!,0
33990,응 대만도 천안문보다 더 한 짓했어,0
33991,프랑스의 518인가?,0
33992,원래 성공하면 영웅 실패하면 개좆밥새끼임 ㅋㅋ - dc App,0
33993,어 이거 완전...,0
33994,조선인들이 프랑스 혁명 욕하는 이유: 선천적 노예민족이라 시간 만년줘도 평생 프랑스 혁명 같은 시민 혁명 일으킬 생각 못 함,0
33995,천안문 맞네,0
33996,민주주의는 피를 먹고 자란다 - dc App,0
33997,프혁은 저거도 있지만 공포정치로 맨날 사람들 처형하면서 자기랑 혁명 일으킨 동지들도 죽이는등 대숙청을 벌인 스탈린이랑 똑같은 짓을 했고 그거 때문에 민심 잃어서 남아있던 혁명가들도 죄다 지들이 처형했던 왕처럼 똑같이 단두대로 처형당한데다 그후 나폴레옹이 권력을 잡고 다시 왕당제로 되돌아가면서 결국은 나라를 혼란에 빠트리기만 하고 실패한 혁명이 된거보면 좋게 보기 힘들더라ㅋㅋ 아 물론 나는 짱개새끼가 아니다 시진핑 개병신새끼 안좋아하고 좆족 씹새끼들도 다 때려죽여야지,0
33998,"- 벌거벗은 남녀를 묶어서 강에 빠뜨려 죽이고 ""결혼을 시켜줬다"" 낄낄거림
- 아이들을 오븐에 넣고 구우면서 비명 소리를 즐김
- 임신한 여자를 와인 압착기로 압살
- 갓난아기를 총검으로 때리고 패스하면서 공놀이를 함
- 시신의 피부 가죽을 벗겨서 기념품으로 챙김

광주 빨갱이 새끼들 폭동 때 뭐 임산부 배를 갈랐네 어쩌게 개소리
하글로 볼 때 구라일 확률 99.9%",0
33999,지랄하네 ㅋㅋㅋ 농민새끼들 못배워먹어서 세뇌당한게 맞음 저건 죽인게 잘한거임,0
34000,민간인학살이 일어나지 않은 국가가 거의 없을정도,0
34001,프랑스 혁명과 나폴레옹만큼 위선적이고 올려쳐진 역사도 없을 것이다.,0
34002,개좆망한 상태였는데 나폴레옹 나와서 전쟁 다 이기고 제국세움 ㅋㅋㅋ,0
34003,유럽짱깨,0
34004,죄없는 마리 앙투와네트도 선동으로 끌어내렸자나 ㅋㅋㅋㅋ,0
34005,그런데 우크라이나의 아조프대대 네오나치들이 러시아 아이들 학살한것도 알지?,0
34006,'방데를 기억하라',0
34007,개돼지 저학력 스마트폰세대 거북유방단 새끼들 판단도 제대로 안서죠? 낄낄낄,0
34008,위에 비슷한 댓글있는데 성경같은 라노벨 믿는 것들이 왜 기득권인지 모르겠음. 서양은 이성과 합리 중심인데 왜 그것과 반대되는 성경을 믿고 그거가 왕위를 쥐락펴락? - dc App,0
34009,???:광주는 폭동이야,0
34010,뭐 여기서 광주도 폭동이라는데 저것도 폭도들 잘죽인거지 적어도 ㅇㅇ,0
34011,조선왕조랑 5.18까는 디시에서는 방데학살은 정당방위아니냐? 구시대적 꼴통가치는 무조건 나쁜거고 무기를 들고일어나면 아무리 과잉진압을 하든 정당방위니깜,0
34012,역시 유럽의 짱깨 ㅋㅋ,0
34013,나폴레옹이 다한거지 솔직히 혁명정부들은 그냥 밥버러지 루이16세보다 무능한 병신임,0
34014,프랑스는 나폴레옹3세가 패배하고도 보나파르트당이 원내2당할정도로 왕당파가 굉장히 활발했던곳임. 공화파들은 게리멘더링과 부정선거 및 왕족들 추방과 상속세로 돈줄막고 온갖 탄압을 통해서 공화국을 존속시킴,0
34015,뭔넘의 사과? 누가 누구한테 사과하냐? 현 정부가 조또 당시 학살당한 주민과는 관계도 없는 방데 시민들한테 사과함? 논리가 없어 ㅋㅋㅋ,0
34016,프랑스의 진짜 민주화는 100년 후 비스마르크가 시켜준거다.. 개쳐맞고 정신차림,0
34017,짱개보다야 나은듯,0
34018,전라도 광주같은 곳인가?,0
34019,통통따리들 가불기 걸린거 ㅈㄴ 웃기네 ㅋㅋ,0
34020,무섭네.... - dc App,0
34021,유럽의 짱깨답네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0
34022,따지고 보면 프랑스는 유럽의 조선인데 영국은 유럽의 일본 러시아는 유럽의 짱개,0
34023,아돌프 당신이 옳았어,0
34024,조카가 유콘 사는데 장난아니더라...,0
34025,오로라 사진 화각 몇임? ㅈㄴ 이쁘네요,0
34026,미친 ㄷ ㄷ ㄷㄷ ㄷ ㄷ,0
34027,왜 고수임…; - dc App,0
34028,나도 캐나다살때 엘로나이프 가려했는데...친구가 온다해서 밴프랑 제스퍼돌아서 못간게 너무아쉽네 ㅜ,0
34029,인형 어디?,0
34030,예 실베왔으니 놓고오셨던거 다시 들고가세요,0
34031,구도랑 각도가 조금 아쉽긴하네,0
34032,윈도 기본화면에 있는거 아님?,0
34033,돈많으시네요,0
34034,오로라 추!!,0
34035,근본추,0
34036,멋지게 사시네요,0
34037,놓고가지마 가꼬가라,0
34038,진짜한심하다 - dc App,0
34039,아조씨 인형은 어디갔어요 - dc App,0
34040,이거 CG 임?,0
34041,저런 동네에선 스바루 아웃백 타는게 이유가 있군 - dc App,0
34042,디갤럼들 우주짤말고 이상한거 올리면 다 조져버린다 - dc App,0
34043,생존 ㅊㅋ ㄷㄷㄷ,0
34044,1300달러 엔딩;;;,0
34045,디카갤은 진짜 실베 힛갤 둘 다 안 올라왓으면 좋겠다 재미도 없고 감동도 없다,0
34046,"나도 군대 있을때 오로라 본적 있었는데

진짜 뭐랄까 자연에 대한 경외감이 들더라

뭔가 고요하고 차분하고 ㅎㅎ",0
34047,넘이쁘다,0
34048,실베값 1300달러 오지네,0
34049,글댓글 갯수 실화냐 ㅎㄷㄷ,0
34050,1300달러? 흐미;,0
34051,돼지털은 언제나옴??,0
34052,오로라 개이뿌덩,0
34053,존나이쁘다 고맙다,0
34054,응 주작,0
34055,디하하하하하하!!!! 근하하하하하하!! 중하하하하하하!!! 근첩갤 실베고로시 뭐노?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34056,부자네 ㄷㄷ,0
34057,우엥 예뿌당,0
34058,흔해빠진 컨셉이네요.,0
34059,예수천국 불신지옥.403,0
34060,엔딩까지 완벽,0
34061,1300달러를 태워 오로라 소환,0
34062,아직 운전면허 안땄는데 이거보고 운전하고 싶어졌습니다,0
34063,돈 안 되는 건 아닥하고 지들 나와바리에서만 여포고. 걍 양복 입은 짱깨라니까,0
34064,댓글은 전부 PC충돌리는데 이상하게 선을그어놨길래 봤더니 중세고아갤러리ㅅㅂㅋㅋㅋ,0
34065,위구르도 동양계 아니냐?외모도 한국인 비슷하거나 아니면 동서양 짬뽕으로 알고 있는데,0
34066,위구르는 동양+무슬림이라 빨아줄 법도 한데,0
34067,마블? 이미 망한 프랜차이즈 아님? ㅋㅋㅋㅋ,0
34068,pc가 페미스트야?,0
34069,정신병이 아니라 대상을 도구로 먼저보는 마음가짐이 앞서가는 것 같다,0
34070,재들이 정말 순수하게 저렇게 열심히 활동하는줄아냐? 저짓도 다 뒷배두고 돈처받고 하는짓이다 저렇게 꾸준하게 뒷돈대주는애들 자본이 엄청나긴하지,0
34071,PC주의자새끼들이 사실 가장 심한 인종차별주의자 새끼들임,0
34072,중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏호~잇~!!! 중꾸르끼얏,0
34073,They are not colorful enough 씹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34074,가끔누가 PC거리는데 무슨말인지 모르겠어 도대체 PC가뭐야? 뭔가엄청중요한 사상인가?,0
34075,님,0
34076,중갤 지능 평균,0
34077,예수천국 불신지옥.404,0
34078,ㅋㅋㅋㅋㅋㅋ 글쓴아 부끄럽지?,0
34079,바보냐,0
34080,근데 누가봐도 비꼬는거 아니냐? ㅋㅋㅋㅋㅋ,0
34081,쭝!하하하하하하 쭈우우웅!하하하하하하 쭈우우우우우우웅!하하하하하하하,0
34082,푸흡 픕 ㅋㅋ 세계 흐름 못 따라가는 2번남들 수준 - dc App,0
34083,쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우쭈우우웅 쭝핫! 쭝핫! 쭈..쭈우우,0
34084,옛날엔 죄악이였는데 지금은 이러는거보니 지금의 죄악이 나중엔 별거아닌게 될지도 모르겟다,0
34085,우리게이는 비언어적 의사소통 장애가 있노? 비꼬는 걸 못알아듣네,0
34086,좌빨 새끼들이 보면 선동에 폭동에 갈라치기 좆나 해대는데 섹스 관련이면 다 대동단결. 지들이 원해서 똥꼬충이거나 좆을 뗐다 붙였다 그 지랄 하는게 인권하고 뭔 상관? 지들이 스스로 선택해서 정신병자 지랄 하면서 차별 말라느니 프라이드니 뭔 씨발. 아휴 그냥 구덩이에 싹 밀어넣고 죽이는게 답,0
34087,그게 왜 인권침해야 대체 애들한테 뭘 가르치고 싶어서 그런데 -새해 조까,0
34088,SEX! SEX! SEX! SEX! SEX!,0
34089,중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔꿔꿔꿔 쯍끼야호옸중근첩하하하하 쭝꿔,0
34090,비꼬는 거랑 찐이란 구분도 못하노?? 저 사람들도 PC 좆같아서 비꼬면서 패는 건데 니가 하는 건 아군 오인사격임 ㅋㅋㅋㅋㅋㅋㅋ,0
34091,난 라오어2 게판낸거 보고 ㅇpc충들 진짜 세뇌에 미쳤구나 깨닭았다 닐드럭만 이시키 라오팬들이 존나게 욕해도 못알아듣더만 지가 옳다고 ㅋㅋ 근데 드럭만 존나 권력잏는 넘인듯 드라마까지 제작참여 얘뿐이냐 애플ceo 유명하자너 게이로 난 애플이 pc충 의 후방지원대 라본다 아이폰만봐도 게이같은 느낌 디즈니짱케 돈조라 많은 세키들이 요즘 pc를 주도함 시발,0
34092,미국 PC충들이 FREE UYGHUR 를 못하는 이유,0
34093,엔드게임 아후로 마블은 싹 죽음,0
34094,딱 보니까 비꼬는 거구만ㅋ - dc App,0
34095,마블은 딱 엔드게임에서 끝남 ㅇㅇ 그 이후론 마블 영화 본 적이 없네,0
34096,그러고보니 캡아 시리즈 요새 만들었으면 캡아랑 버키 게이물로 질펀하게 잘 뽑았을 듯,0
34097,"니네야 말로 차별주의자들이네 히어로가 게이고 레즈비언이고 트젠인게 그렇개 아니꼬운거임? 왜 게이나 레즈는 히어로가 될수 없다는거임? 헤테로 새끼들

왜? 임신해서 낙태, 영아유기, 영아살해, 영아성폭행 하는 히어로들도 나오지그래? 느그 이성애자들이 하는짓거리들 말이야!!!!!",0
34098,비꼬는거 아님?,0
34099,남페미빨갱이 - dc App,0
34100,전라도새끼들이 이런얘기하니까 그닥...,0
34101,? 빡대가리 인증 씨게 박네,0
34102,저능아임?,0
34103,좌좀들 눈에는 위구르 수용소가 보이지 않는다는게 학계의 정설,0
34104,캡마 레즈비언으로 만들면 다시 볼게,0
34105,이터널스 게이랑 흑인 캡아까진 봐줬다!!!,0
34106,"LGBT갤인지 다시 보고 왔다, 중갤이네",0
34107,글쓴놈 개소리하네 성방향성 = 똥꼬쎅스 능지씨발 PC충보다 더 나쁘네,0
34108,아빠가 어쩌거 남자가 어쩌고 여자가 어쩌고 하는 내용 빼려고하는 PC충들도 병신새끼지만 성방향성 들으면 똥꼬섹스말고는 상상이 안되는 너도 심각하다,0
34109,마지막은 대놓고 비꼬는거같은데 ㅋㅋ,0
34110,비꼬는게 뭔지 모르노 - dc App,0
34111,저거 다 비꼬는 거다 게이야 ㅋㅋ - dc App,0
34112,삭제해 병신아,0
34113,비꼬는게 뭔지 모름? 고아새끼로 자라서 사회성을 못 길렀나?,0
34114,PC주의는 기독교를 말살하기 위한 전방위 사상공격입니다 이미 차별금지법이 제정된 국가에선 동성애 욕하면 감옥가요 대부분이 크리스찬이죠,0
34115,냅둬 어차피 pc충들 만든작품들 다좆망중이라 개꿀 많이 나대랔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34116,중갤이 맞는 말도 하노,0
34117,비꼰다는 개념을 이해 못해서 혼자 불타길래 낭낭하게 비추 박아드림,0
34118,붕떠있으니까 존나 병신같네 ㅋㅋㅋ - dc App,0
34119,"양카는 양아치 새끼들이 타는 차다 병신들아, 양놈들 차가 아니라",0
34120,휠 저거 진짜 웃기노ㅋㅋㅋㅋ,0
34121,차축을 저렇게 내릴수가 있음?? 하부 구조가 바뀌어야할거 같은데,0
34122,xm3 가 딱 저느낌인데 병신같은차,0
34123,휠 감성 어떻게 이해해야하냐? 한국은 구조변경이라 국토부장관 허가 얻어야할것같은데,0
34124,어차피 한국에선 불법이지만 혹시라도 저딴 촌스러운 썩양감성 따라하지 마라 차체 높아지면 공기저항 좆되게 올라가서 코너링 돌때 존나 흔들거리고 고속이면 뒤집힐 수도 있다 괜히 바닥에 가깝게 설계하는게 아니다,0
34125,"""흑형""이란 말은 인종차별이야
모르고 쓴거면 어쩔수 없지만
의도한거라면 ""니거""라고 확실히해. - dc App",0
34126,ㄹㅇ 자유가 느껴지긴 하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34127,그에반해 우리나라는 그냥 무지성 규제 페티쉬,0
34128,닷지 예쁘네 - dc App,0
34129,흑형은 니미 흑것이라고 부를거다 앞으로,0
34130,존나 별로다,0
34131,청룡쇼바 추억돋노 - dc App,0
34132,미국은 차량제작이랑 커스텀도 자유롭다고 들었는데 진짠가,0
34133,얍카 그립노,0
34134,donk 라고 부르는 튜닝이다 - dc App,0
34135,저러면 비오는날 침수될 확률도 적고 시야도 높아져서 잘보이고 탈때도 편하고 개좋은거 아님?,0
34136,ㅈ간지다 내취향,0
34137,캐딜락은 ㄹㅇ 다 조져놧네,0
34138,역시 첫짤부터 흑인용 차같았음,0
34139,쟤내는 왤케 차체 높은걸 좋아하냐?,0
34140,존나 별론데ㅋㅋㅋ,0
34141,하나같이 바퀴가 뒤지게 크노 ㅋㅋㅋ,0
34142,먼 픽사 3D 애니메이션에 나올것처럼 생겼노ㅋㅋㅋㅋㅋ,0
34143,에스컬레이드 저거 볼륨 최대로 하면 어캐 되려나,0
34144,합성임 진짜임?,0
34145,바퀴 너무크니까 개징그럽노ㅅㅂㅋㅋㅋ,0
34146,미국은 어떤곳일까... - dc App,0
34147,세차총도 총이라고 갱스터그립으로 쏘노 ㅋㅋ,0
34148,이 이게뭐노,0
34149,예수천국 불신지옥.405,0
34150,K-사이언스5호기 외화벌이하노,0
34151,여긴 못 낮춰서 안달인데 저긴 못 띄워서 안달이네 십ㅋㅋㅋ,0
34152,타이어가 왜저럼ㅋㅋㅋㅋㅋㅋ - dc App,0
34153,진짜 존나 구리다 ㅋㅋㅋㅋㅋㅋㅋ - dc App,0
34154,휠 시바 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
34155,백인 성님들 윾쾌하노 ㅋㅋㅋㅋㅋ,0
34156,베트남비롯 동남아계 네이티브아프리카계 캄보디아계 동유럽계 - dc App,0
34157,"챔피언! 소리지르는 니가!
챔피언! 소리지르는 니거~",0
34158,미국 여러주들 가봐도 저딴차들 안보이던데 왜 일반화하노 병신들아,0
34159,바퀴신기하다,0
34160,저 상태로도 보험 가입이 되냐?,0
34161,차체가 높아서 비행기? 호버크래프트 운전하는 느낌이겠네 - dc App,0
34162,"한국식 양카는 노란리본,반일 스티커,초밥 이거면 끝임",0
34163,스티커 덕지덕지 쳐바른 씹게이 한남양카보다 보니까 선녀노.. - dc App,0
34164,줫나 병신같음,0
34165,바퀴 ㅈㄴ크네,0
34166,근데 본체가 바닥에서부터 붕 떠있어서 뭔가 잘 흔들릴거같은데 알려줄 게이있냐,0
34167,뭔 시발 마차냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34168,미국은 아직도 차에 오줌싸개새끼 스티커 붙여놓네,0
34169,미국에선 양카 구분없이 바퀴 인치수 크게 하고 휠 높이 올리는게 양카 기준인거 같은데,0
34170,2짤 노래 틀어놓고 다닐거 생각하니 좆같은데 ㅋㅋㅋ,0
34171,게이밍닷지 ㄷㄷ - dc App,0
34172,내가 본것중에 좆쩌는건 로만전차마냥 바퀴휠4짝에 칼날20센티정도 튀어나오게 튜닝한새끼.. 와 시발 레알 바퀴찢어질거같아서 다가갈수가 없겠더라 ㅅㅂ 그리고 바퀴돌출 튜닝한새끼 이건 피해는없는데 그냥 병신같고. 윗짤중 스피커튜닝한 새끼로 짐작되는넘들 지나가면 지진이 난듯 지축을 뒤흔듦.. 피해주는건 로만전차하고 존재감우퍼 둘정도네,0
34173,존나 구리네 ㅋㅋㅋ,0
34174,양키카 ㅋㅋㅋㅋㅋ,0
34175,뒷유리에 nigger is slave 라고 쓰고 경적울리며 추월하고싶다,0
34176,기껏 공학자들이 역학 다 고려해서 설계하면 뭐하노,0
34177,왤캐 다 차체가 높은거 같지,0
34178,조선양카보다는 낫다,0
34179,막짤보고 부카케 마렵네,0
34180,바퀴가 왜 저지랄이냐,0
34181,저 시커먼 새키는 세차 이전에 자기 몸부터 좀 씻지 시커멓게 저게 뭐냐,0
34182,로우라이더 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34183,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ바퀴 뭔데 ㅋㅋㅋㅋㅋ 휠하우스 있으나 마나네 걍 떼버려러,0
34184,저정도면 인정해줘야지 진짜 미국양카는 개쌈마이 일제차에 대포마후라 후까시 잡는ricer들이고,0
34185,suv 쇼바 염병하고 바퀴가는건 그나마 그럴싸해보이는데 세단에 저지랄은 시발 아빤떼로 지랄염병하는게 비교적 정상으로 보인다...,0
34186,yankar 였노,0
34187,DUB스타일이노 ㅋㅋㅋㅋㅋㅋㅋ,0
34188,바퀴 저 따위로 크면 승차감 개좆박지 않냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34189,K5가 저래야지 양카지 ㅋㅋㅋㅋ 조센양카충들 반성해야한다,0
34190,저지랄 하는건 다 니거랑 스페니쉬,0
34191,"청룡쇼바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
청룡쇼바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
청룡쇼바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0
34192,다른건 모르겟거 붉은머리년 개껄리노 - dc App,0
34193,추천6에실베,0
34194,선박 디테일ㅓㅜㅑ,0
34195,초창기 3D rpg게임 일러스트같네,0
34196,예수천국 불신지옥.406,0
34197,유방 노출씬,0
34198,캐릭설정 너무 틀딱같음 차라리. 민주당 출신 노무쿵현따(64) 이런식으로 설정하셈,0
34199,"중세유럽에도 학교가 있었음? 교회, 도서관 밖에 없지않음?",0
34200,아무리 봐도 14살은 아닌데,0
34201,롤 초창기 일러같네,0
34202,ㅈㄴ 못 그려,0
34203,오 전업작가 하시면 일각을 이루실거 같은데... ㄷㄷ - dc App,0
34204,휴 피했다...고소각,0
34205,예전 웹툰 마술사인가 그거느낌나네,0
34206,엘든링 그려죠,0
34207,선생님 혹시 외주 뛰십니까,0
34208,인디게임 그림체로 ㄹㅇ ㅆㅅㅌㅊ다 진짜,0
34209,와 금손ㅎㄷㄷ하노,0
34210,잘그리노 근데 여캐에 꼴림이 없다,0
34211,린게이 중딩치곤 좀 삭았네,0
34212,.............................,0
34213,한 2000년대 시디게임 그림체 아니냐???????????????????????????????????????????????????????????????????????? 미안한데 요즘 트렌드는 아니다,0
34214,진짜 잘그리네 내취향이다,0
34215,먼가 레이튼박사 느낌나노 - dc App,0
34216,양스럽네,0
34217,야자 일찐 사진 자장함,0
34218,인디겜 일러같노 ㄱㅊ네,0
34219,아마추어면 씹고수 프로면 약간 뭔가가 아쉽다,0
34220,틀딱 그림체이긴 한데 캐릭터 개성도 잘 살아있고 변태같이 집요하게 파는것도 있고 아마 그림을 제대로 배웠더라면 프로 수준까지 올라갔을듯,0
34221,해리포터그리면 잘그릴듯,0
34222,무슨 소설인지를 말씀해주셔야...,0
34223,섭종하는 게임 일러보는 것 같네,0
34224,이런 그림체도 난 좋다,0
34225,묘하게 '바이오쇼크 인피니트'가 생각나네 ㄹㅇㅋㅋ,0
34226,식칼좌 불쌍해 ㅋㅋㅋㅋ,0
34227,취사 출신이라 내가 저거 장갑 끼고 식칼로 고기 쳐봤거든? 저거 껴도 잘못하면 짤림ㅋㅋㅋ 물론 애초에 냉동고기 시발 칼로 내려 치는 작업이긴한데...,0
34228,식칼은 왜 그만하라하노 ㅋㅋㅋㅋㅋㅋ,0
34229,야만하세요!!!!!,0
34230,저거 끼고 펀치날리면 개아플듯 - dc App,0
34231,"약간 비상상황 대비해서 서바이벌 가방 안에 구비해놓는것도 괜찮을거 같은데. 야외 같으면 가시 많은 나무같은거 걱정 안해도 되고
막 영화 터널처럼 콘크리트 구조물같은데 갇혀도 못같은거 조심 안해도 되고",0
34232,노무현 뇌절은 13년째 하고 있으면서 저건 불편하노 ㅋㅋㅋㅋㅋㅋㅋ,0
34233,"처음 한두 번은 사장도 웃길 수도 있지만 저건 뇌절이 너무 심하네 ㅋㅋㅋ
선을 지켜야지",0
34234,진짜 애미뒤지게 재미없네 씨발,0
34235,식칼좌는 아군인데 팀킬해버렸노 ㅋㅋ,0
34236,강력형사들 필수템이네,0
34237,점점 뇌절이놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34238,식칼둥절 ㅋㅋㅋㅋㅋㅋ,0
34239,손흥민의 날카로운 슈팅 존나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34240,어머니의 불주먹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34241,푸하하 팡파레,0
34242,진상도 가지가지노 - dc App,0
34243,식칼은왜 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
34244,식칼은 왜,0
34245,웃기다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ재밋다 ㅎㅎㅋㅋㅋㅋㅋㅌㅌㅌㅌ - dc App,0
34246,좌하하하하하,0
34247,응 바이럴돼서 좋아,0
34248,이게 진짜 웃기냐?,0
34249,쌉소리는 계속 참아놓고 식칼에서 터지는게 존나웃긴데ㅋㅋ,0
34250,한남들은 왜 적당히를 모를까 - dc App,0
34251,멀쩡한질문들빼면 진짜 씹찐따들같다,1
34252,다 대답하해주네,0
34253,오 체인메일,0
34254,식칼은 질문 해도 되는 거 아니냐???,0
34255,시발 저게 재밌냐? - dc App,0
34256,그만하세요 ㅋㅋㅋ,0
34257,뭔 미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ; - dc App,0
34258,찐따특 ) 적당히를 모름 - dc App,1
34259,"국짐찍는,이대남들,가지가지하네",0
34260,세스코가 저렇게 떴지,0
34261,그냥 인종이 문제임 양키새끼들이 한거 캡쳐해서왔으면 조선에서는 볼수없는 유쾌함 ㅋㅋㅋ 하면서 빨았음,0
34262,고전 느낌으로 쏘쏘하게 보다가 그만하세요에서 터짐,0
34263,식칼은 왜 ㅋㅋㅋㅋ,0
34264,저거 군대있을때 써봤는데 ㅋㅋ 칼 잘막음,0
34265,"축구 몰라서 그러는데, 손흥민 20191230 은 뭐임?",0
34266,저거 1년 후 손가락 자를 때 필요해,0
34267,에 의 구분못하는 저능아들은 후대를 위해서라도 박멸하는게맞다,0
34268,축구공도 못막으면 별론데,0
34269,1절 2절 받아주면 병신들이 좆노잼인데도 꾸역꾸역 뇌절에 그랜절까지 존나침,0
34270,국평오 새끼들 ㅈㄴ 많노 ㅋㅋ 식칼'은' 보호 받을 수 있냐고 처묻잖아 ㅋㅋ,0
34271,중간중간 정상적인 문의 때문에 더 인상적이네 - dc App,0
34272,식칼게이가 같은취급당한게 ㅈㄴ웃기네 ㅋㅋ - dc App,0
34273,식칼게이 애매한데 싸잡혀서 무시당했네 ㅋㅋ,0
34274,그만하세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34275,그만하세요 ㅋㅋㅋㅋ,0
34276,식칼은 물어볼만 하잖아 ㅋㅋㅋㅋ,0
34277,아니 식칼 막아주냐고 ㅋㅋㅋ 알려줘,0
34278,식칼게이야..,0
34279,식칼게이는 할만한 말 했는데ㅋㅋ,0
34280,ㅋㅋㅋㅋㅋㅋ식칼은 왜 불쌍하게 싸잡혀서 혼났노ㅋㅋㅋ,0
34281,쇠그물장갑이라 유리는 잘 안막아질듯,0
34282,코만하세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34283,유선연락ㅋㅋㅋㅋㅋㅋㅋㅋ - dc App,0
34284,식칼게이야... - dc App,0
34285,글자체가 뇌절 언제적거를 에휴 ㅉㅉ,0
34286,이거 바이럴임,0
34287,딱 에펨코리아 보는거같네 병신 축리웹 찐따년들 ㅋㅋ,1
34288,조회수 떨어졌나 응우옌새끼 다식은떡밥 가져오노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
34289,느그 민주당 뒤질거 저런식으로 암시했노,0
34290,침착맨 하루애 영상 두개올려도 조회수 50만은 그냥찍고 공중파에서 유재석이랑 놀동안 실베앰생들은 비난침착맨에게 비난하기 원툴 ㅋㅋ 망해라며 고사지내는거밖에 못하는구나 ㅋㅋㅋㅋ,0
